"interval_start_utc","interval_end_utc","market","location","location_type","lmp","energy","congestion","loss"
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","METTLER_6_N001","Node",29.48449,46.29844,-17.4575,0.64355
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MILLBRAE_6_N001","Node",47.86333,46.29844,0,1.56489
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MILPITAS_1_N001","Node",47.45127,46.29844,0,1.15283
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MIRALOMA_6_N007","Node",45.79842,46.29844,0,-0.50002
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MOH-LGHN_5_N001","Node",34.19974,46.29844,0,-0.80869
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MOLINO_6_N002","Node",47.0994,46.29844,0,0.80096
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MONA_3_N501","Node",35.30251,46.29844,0,0.29407
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MONTEREY_6_N001","Node",45.68267,46.29844,0,-0.61577
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MONTGMRY_6_N001","Node",45.55766,46.29844,0,-0.74078
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MOORPARK_2_B1","Node",45.74286,46.29844,0,-0.55558
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MOORPARK_6_N005","Node",45.75212,46.29844,0,-0.54632
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MRGNHIL_1_N007","Node",46.79383,46.29844,0,0.49539
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MRYSVLLE_6_N001","Node",85.72637,46.29844,39.11773,0.3102
